,radiant_1,radiant_2,radiant_3,radiant_4,radiant_5,dire_1,dire_2,dire_3,dire_4,dire_5,radiant_win,match_id
5548,35,71,97,28,21,14,104,61,77,95,1,3905457294
5549,112,34,41,38,75,71,22,44,104,37,0,3905457295
5550,57,10,8,74,18,42,104,44,26,34,1,3905457296
5551,59,9,20,73,69,22,95,56,10,14,1,3905457297
5552,97,82,11,41,85,14,73,75,2,51,0,3905457298
5553,6,59,105,35,21,1,62,11,14,44,1,3905457299
5554,113,33,15,32,20,12,14,56,34,87,1,3905457300
5555,86,93,64,29,21,28,70,27,8,25,0,3905457301
5556,22,20,8,21,29,37,23,41,53,52,1,3905457320
5557,40,47,5,35,4,82,18,74,75,64,0,3905457323
5558,93,63,21,26,14,119,97,52,41,3,1,3905457325
5559,2,74,25,49,35,8,14,48,26,82,1,3905457326
5560,34,68,71,6,112,32,2,70,74,21,1,3905457328
5561,44,9,42,67,7,36,14,63,12,53,0,3905457329
5562,21,39,44,62,12,41,67,27,46,63,0,3905457332
5563,86,26,97,44,6,101,33,69,93,74,1,3905457334
5564,101,1,22,21,48,34,71,10,63,53,0,3905457368
5565,112,16,74,10,86,12,23,46,79,120,0,3905457370
5566,11,69,108,72,83,5,63,47,25,36,1,3905457373
5567,21,75,108,22,99,109,27,74,41,36,1,3905457375
5568,47,111,71,41,49,39,31,52,101,67,0,3905457381
5569,23,102,99,74,2,11,32,96,94,44,1,3905457382
5570,100,76,72,48,75,10,112,2,107,17,0,3905457383
5571,94,21,62,93,31,18,7,37,49,64,1,3905457386
5572,44,42,35,14,86,34,71,27,8,67,1,3905457387
5573,88,5,42,74,22,62,49,97,86,8,0,3905457388
5574,76,91,59,96,5,35,72,26,22,112,1,3905457389
5575,17,50,48,43,84,7,44,76,107,101,1,3905457412
5576,32,41,17,91,104,120,69,23,93,64,0,3905457413
5577,21,74,9,59,42,104,8,39,86,99,1,3905457415
5578,94,57,47,26,32,93,37,74,79,23,0,3905457416
5579,79,26,57,23,44,41,43,63,83,101,1,3905457417
5580,8,33,83,9,44,20,86,39,75,93,0,3905457418
5581,75,34,5,32,85,14,41,9,35,88,0,3905457420
5582,105,34,11,90,14,67,95,71,17,119,1,3905457421
5583,6,56,30,76,1,41,94,101,63,42,0,3905457422
5584,45,14,105,12,112,55,32,27,56,114,0,3905457425
5585,63,25,114,35,6,49,4,42,56,73,0,3905457429
5586,11,71,1,44,17,2,35,6,14,22,0,3905457432
5587,14,20,18,22,76,101,35,62,57,33,0,3905457437
5588,75,85,41,108,74,5,39,8,14,35,0,3905457438
5589,102,35,74,12,26,22,101,53,17,18,1,3905457439
5590,56,94,40,14,62,120,32,81,106,86,1,3905457442
5591,74,93,50,105,99,86,81,76,33,101,1,3905457443
5592,53,5,39,14,35,21,10,63,11,103,0,3905457445
5593,99,94,44,105,11,23,101,27,108,48,0,3905457461
5594,18,2,21,93,30,95,23,88,26,101,0,3905457463
5595,25,81,103,101,31,41,34,60,29,18,0,3905457464
5596,26,67,82,99,53,93,2,34,30,16,0,3905457467
5597,33,11,7,41,31,97,8,14,26,35,1,3905457469
5598,47,109,83,20,104,96,91,8,43,64,1,3905457474
5599,72,63,15,5,40,93,2,11,100,14,0,3905457475
5600,84,20,36,4,76,32,53,97,50,59,1,3905457476
5601,22,86,4,63,8,93,101,48,32,11,1,3905457479
5602,71,42,17,51,2,41,12,35,84,32,0,3905457481
5603,41,2,75,39,58,74,7,32,99,93,0,3905457483
5604,93,28,59,63,84,68,21,56,100,14,0,3905457504
5605,7,32,30,41,11,113,14,64,62,4,1,3905457505
5606,20,64,42,8,72,38,48,30,74,50,1,3905457508
5607,39,86,9,48,69,97,108,84,23,59,1,3905457509
5608,6,8,72,26,2,31,104,59,25,14,0,3905457514
5609,7,31,119,18,8,48,22,63,97,95,0,3905457515
5610,57,5,89,43,95,67,22,45,7,42,0,3905457517
5611,5,43,29,81,74,14,95,35,86,4,1,3905457518
5612,99,20,22,105,4,87,96,75,23,47,1,3905457519
5613,22,48,97,5,60,67,32,47,75,7,0,3905457538
5614,4,64,22,48,34,8,29,86,55,94,0,3905457544
5615,74,53,32,65,44,14,25,41,59,22,0,3905457546
5616,14,102,26,22,48,21,40,5,17,10,0,3905457549
5617,62,26,70,95,56,74,101,35,2,44,1,3905457550
5618,35,2,44,104,8,62,105,25,56,60,1,3905457551
5619,111,1,74,9,104,8,60,113,49,37,0,3905457552
5620,67,5,22,23,43,49,104,44,14,21,1,3905457553
5621,2,83,5,17,67,88,11,100,8,37,1,3905457555
5622,32,36,108,16,35,8,21,12,26,99,1,3905457563
5623,100,2,18,74,87,8,60,22,112,99,1,3905457564
5624,21,1,11,14,71,32,88,44,10,101,1,3905457584
5625,6,47,108,34,23,8,48,5,49,18,0,3905457588
5626,7,21,106,114,30,112,8,102,11,99,1,3905457590
5627,9,109,33,99,10,67,6,87,19,56,1,3905457592
5628,120,31,39,69,54,26,60,93,74,68,0,3905457597
5629,114,36,16,71,5,11,28,10,62,111,1,3905457600
5630,98,74,14,110,41,23,42,76,27,48,0,3905457602
5631,29,83,26,59,77,64,88,41,13,34,1,3905457603
5632,3,59,14,10,34,78,71,5,8,22,0,3905457630
5633,7,35,30,83,22,52,38,64,1,44,1,3905457634
5634,99,29,11,21,35,16,94,44,63,14,0,3905457635
5635,59,7,93,14,22,86,104,44,16,21,0,3905457636
5636,22,114,108,7,12,19,70,69,4,44,1,3905457637
5637,7,21,32,11,26,93,31,120,100,46,0,3905457638
5638,22,99,16,41,26,10,14,50,74,102,0,3905457640
5639,1,32,40,37,114,91,35,23,69,67,0,3905457641
5640,7,74,100,41,119,113,30,21,110,88,0,3905457644
5641,60,37,21,54,13,86,100,39,2,109,0,3905457645
5642,1,22,30,62,69,41,23,60,16,5,1,3905457646
5643,31,57,41,63,28,75,4,42,73,101,0,3905457647
5644,46,8,88,29,35,4,16,15,20,7,1,3905457648
5645,8,12,108,30,73,7,41,63,14,22,0,3905457651
5646,68,17,64,28,48,37,11,33,89,10,1,3905457652
5647,11,95,113,75,1,106,35,15,41,6,1,3905457653
5648,77,42,9,35,60,54,53,74,100,71,0,3905457656
5649,31,1,6,58,18,26,40,20,104,74,1,3905457658
5650,44,93,40,21,9,104,14,94,114,62,1,3905457683
5651,13,32,101,109,97,93,14,20,19,11,1,3905457684
5652,12,31,84,22,15,33,11,45,14,67,1,3905457685
5653,26,56,78,74,14,8,35,99,71,32,1,3905457686
5654,22,75,30,29,15,11,48,27,69,101,1,3905457690
5655,41,26,17,28,104,48,87,34,88,96,0,3905457691
5656,75,34,63,53,57,42,16,26,27,99,0,3905457692
5657,119,4,8,22,37,14,11,33,44,26,1,3905457694
5658,64,34,41,4,89,74,27,26,1,99,1,3905457695
5659,106,93,92,83,99,12,75,84,51,103,0,3905457696
5660,93,2,84,7,22,54,104,86,34,44,1,3905457698
5661,52,107,114,64,2,69,120,16,56,5,1,3905457699
5662,90,12,93,120,11,74,94,7,111,104,0,3905457735
5663,26,95,46,31,108,69,39,10,52,23,0,3905457736
5664,94,14,44,43,1,6,54,4,12,26,0,3905457737
5665,8,91,56,35,96,21,17,64,75,67,0,3905457753
5666,17,23,26,67,2,92,5,48,86,36,1,3905457754
5667,10,101,67,32,98,41,55,85,119,56,0,3905457755
5668,1,35,87,5,92,11,101,23,8,45,0,3905457757
5669,22,75,67,4,40,102,94,93,5,16,1,3905457759
5670,16,11,93,27,104,86,99,74,67,14,0,3905457764
5671,41,72,30,101,15,64,1,99,27,70,0,3905457766
5672,2,17,44,16,26,32,93,59,23,31,1,3905457771
5673,37,74,12,31,8,94,44,105,18,68,0,3905457772
5674,64,1,86,75,74,5,34,33,93,97,1,3905457774
5675,14,1,49,98,68,93,2,7,72,100,0,3905457777
5676,106,67,60,52,78,48,7,86,46,119,1,3905457802
5677,98,12,39,7,50,44,26,14,120,11,1,3905457804
5678,21,90,14,101,99,44,22,30,108,28,0,3905457805
5679,17,112,21,85,18,65,19,81,56,84,1,3905457806
5680,32,40,35,14,74,109,28,25,53,23,1,3905457807
5681,51,42,74,2,59,70,63,6,112,57,0,3905457808
5682,62,41,101,25,49,14,44,27,106,96,1,3905457815
5683,74,72,89,2,5,32,22,35,4,44,1,3905457816
5684,14,35,69,64,109,27,16,51,48,11,1,3905457817
5685,68,5,85,12,67,19,91,16,22,120,1,3905457819
5686,20,63,43,18,100,90,35,21,23,7,1,3905457820
5687,68,1,31,120,23,4,88,76,14,85,1,3905457822
5688,99,27,4,63,22,93,58,18,11,35,1,3905457823
5689,14,59,21,32,114,62,17,86,93,102,0,3905457829
5690,14,22,37,8,44,16,35,18,108,104,0,3905457848
5691,11,72,14,69,3,63,37,74,42,21,0,3905457849
5692,8,67,10,39,23,51,19,13,18,35,1,3905457850
5693,26,41,22,48,106,72,75,97,51,35,1,3905457852
5694,96,105,56,8,26,11,63,84,104,67,1,3905457853
5695,113,87,97,114,14,31,18,76,26,35,1,3905457854
5696,25,104,14,8,30,86,106,4,38,75,0,3905457867
5697,86,14,2,106,22,44,41,101,25,47,1,3905457868
5698,13,41,104,57,31,45,93,11,14,8,0,3905457871
5699,23,35,8,71,6,17,2,53,4,22,1,3905457873
5700,86,21,8,71,56,53,47,2,12,87,1,3905457894
5701,74,10,6,50,36,44,114,2,14,49,0,3905457896
5702,11,2,44,27,80,38,36,42,40,97,0,3905457902
5703,93,101,23,7,29,21,120,97,106,44,1,3905457905
5704,73,22,91,120,10,35,14,72,56,93,0,3905457906
5705,48,31,39,51,21,107,16,76,7,25,1,3905457909
5706,39,35,1,2,7,18,84,104,93,22,0,3905457912
5707,1,97,26,86,57,27,81,14,85,44,1,3905457914
5708,27,114,12,48,56,7,109,19,25,46,1,3905457933
5709,59,7,22,35,72,88,109,45,28,75,1,3905457935
5710,109,20,35,25,86,14,34,88,44,23,0,3905457937
5711,85,56,48,2,5,26,1,39,62,108,0,3905457939
5712,6,52,32,14,39,62,9,8,30,35,0,3905457940
5713,70,76,100,79,63,30,2,31,74,41,1,3905457943
5714,21,44,69,8,5,2,41,11,29,40,1,3905457946
5715,12,99,22,29,81,35,95,14,32,7,1,3905457949
5716,14,104,46,8,26,74,45,70,86,69,0,3905457950
5717,94,46,2,35,1,104,34,54,43,4,0,3905457951
5718,101,106,93,9,104,10,97,61,71,20,1,3905457952
5719,14,101,21,62,39,8,120,27,44,11,1,3905457953
5720,62,53,22,99,12,23,11,106,100,65,0,3905457954
5721,77,110,67,101,20,86,12,16,90,113,1,3905457956
5722,11,21,20,40,89,83,35,6,8,14,0,3905457957
5723,27,22,99,104,6,21,18,44,76,106,1,3905457982
5724,47,6,91,40,58,51,22,64,8,104,1,3905457983
5725,102,93,110,73,50,1,20,48,76,6,1,3905457988
5726,104,26,4,22,17,1,35,82,86,27,1,3905457990
5727,97,110,34,10,37,104,71,52,106,14,1,3905457992
5728,4,6,85,47,14,32,44,104,56,28,0,3905457993
5729,22,69,81,34,105,32,6,11,42,71,1,3905457994
5730,22,12,88,81,5,86,34,48,42,31,1,3905457999
5731,120,25,68,1,53,5,109,11,2,102,0,3905458003
5732,20,99,94,18,23,11,9,3,8,104,1,3905458020
5733,7,114,18,31,105,8,13,22,26,12,0,3905458025
5734,104,6,36,16,101,25,62,35,44,7,0,3905458027
5735,104,8,91,22,32,45,48,51,11,28,1,3905458029
5736,25,2,101,4,57,11,75,44,104,14,1,3905458031
5737,35,22,97,7,18,42,96,23,8,31,1,3905458032
5738,14,114,8,9,11,17,48,20,63,42,1,3905458040
5739,82,35,8,10,36,7,42,93,22,11,0,3905458044
5740,81,22,25,3,71,95,32,23,31,9,0,3905458045
5741,20,15,74,71,51,14,105,104,43,44,0,3905458046
5742,56,42,8,5,104,23,30,25,44,22,1,3905458048
5743,63,6,36,31,49,101,94,59,42,2,0,3905458050
5744,8,11,60,26,32,21,59,75,57,54,1,3905458051
5745,75,15,69,98,26,18,49,101,14,52,0,3905458075
5746,2,71,101,104,114,96,99,17,32,34,1,3905458081
5747,28,114,25,26,5,76,53,86,9,93,1,3905458086
5748,42,68,1,34,54,23,74,26,53,67,0,3905458088
5749,22,49,9,67,45,6,71,94,111,8,0,3905458089
5750,11,89,13,100,8,17,90,97,33,95,0,3905458090
5751,43,91,92,69,68,26,63,60,40,85,0,3905458091
5752,2,35,75,93,84,5,6,14,23,67,0,3905458093
5753,34,1,48,75,21,49,14,6,41,94,1,3905458094
5754,78,2,53,100,84,93,22,52,81,21,0,3905458095
5755,23,67,76,16,85,8,75,35,11,69,0,3905458109
5756,8,23,46,119,96,29,12,22,60,1,0,3905458110
5757,45,32,14,39,1,41,74,68,23,51,0,3905458112
5758,85,87,32,106,48,74,31,14,72,120,1,3905458113
5759,5,104,16,61,10,21,42,90,6,74,1,3905458116
5760,106,109,100,48,99,94,18,14,63,7,0,3905458117
5761,11,49,105,103,28,59,120,26,8,44,0,3905458118
5762,72,35,8,84,34,81,1,62,9,74,0,3905458119
5763,74,91,63,68,81,8,119,101,54,99,1,3905458122
5764,30,81,60,22,47,69,34,114,41,79,1,3905458123
5765,43,9,104,8,40,47,25,39,5,97,0,3905458125
5766,41,67,22,62,114,14,44,28,31,47,0,3905458130
5767,87,2,71,67,9,35,23,26,110,8,1,3905458131
5768,90,45,86,2,74,59,40,22,79,13,0,3905458133
5769,63,4,43,64,45,5,34,101,70,62,0,3905458155
5770,5,59,31,48,34,67,75,35,72,44,1,3905458156
5771,28,12,23,64,35,11,21,50,99,48,0,3905458157
5772,84,2,105,35,41,108,33,14,8,74,1,3905458158
5773,67,120,25,68,42,59,7,34,93,69,1,3905458165
5774,23,9,74,7,104,44,93,84,11,14,1,3905458167
5775,30,34,101,6,29,1,119,21,2,14,0,3905458170
5776,17,79,96,48,86,64,31,43,108,19,1,3905458173
5777,22,44,7,71,58,11,69,67,112,23,1,3905458195
5778,7,99,94,42,103,22,75,27,12,1,1,3905458196
5779,16,32,99,8,14,28,76,27,22,2,1,3905458199
5780,57,11,20,41,63,39,114,43,8,15,1,3905458200
5781,104,100,17,22,10,94,101,52,1,14,0,3905458202
5782,106,99,101,67,20,26,93,76,27,108,0,3905458203
5783,18,35,2,71,106,34,26,12,23,14,1,3905458204
5784,71,68,98,18,106,72,64,120,99,93,1,3905458205
5785,13,114,56,31,7,75,53,94,63,14,0,3905458206
5786,102,22,101,104,18,72,1,13,2,42,0,3905458207
5787,99,58,64,4,49,84,15,2,10,48,1,3905458209
5788,5,14,101,95,99,19,73,82,85,44,1,3905458210
5789,104,79,34,63,110,114,93,37,23,58,0,3905458215
5790,11,33,7,74,42,1,114,90,2,81,0,3905458216
5791,30,56,33,26,81,59,18,90,15,62,0,3905458232
5792,75,109,105,71,22,35,97,64,1,32,0,3905458234
5793,8,119,22,38,69,16,9,1,21,97,1,3905458236
5794,49,4,5,8,19,12,109,44,40,1,1,3905458237
5795,14,6,96,36,54,62,63,43,99,22,0,3905458239
5796,70,106,35,45,5,44,4,2,71,52,0,3905458242
5797,114,76,119,8,53,64,63,32,93,104,0,3905458244
5798,101,41,32,2,47,104,6,46,50,114,1,3905458252
5799,48,5,23,97,14,22,31,75,15,8,1,3905458255
5800,88,8,62,29,40,17,100,93,26,44,0,3905458258
5801,94,55,14,63,27,1,35,87,11,99,1,3905458279
5802,23,47,119,49,35,104,112,32,8,11,0,3905458280
5803,100,81,75,99,40,93,50,11,104,2,0,3905458285
5804,89,87,10,74,19,11,119,75,41,100,1,3905458287
5805,86,94,81,99,46,100,47,58,5,93,0,3905458288
5806,10,5,114,83,78,84,44,76,26,23,1,3905458289
5807,34,27,95,47,88,119,4,44,45,35,0,3905458291
5808,14,109,57,88,46,84,42,11,94,16,0,3905458292
5809,104,43,101,37,92,12,119,18,8,32,0,3905458296
5810,44,56,119,64,48,67,61,21,42,3,0,3905458301
5811,74,112,101,71,76,110,94,47,69,42,0,3905458325
5812,103,97,5,41,76,7,35,31,14,94,1,3905458326
5813,54,8,69,32,74,28,99,10,22,65,1,3905458330
5814,18,63,11,54,2,14,46,42,35,40,1,3905458332
5815,11,104,36,23,14,5,74,18,42,33,0,3905458338
5816,84,106,59,12,56,54,21,34,81,5,0,3905458358
5817,58,32,11,67,62,74,22,119,21,93,1,3905458364
5818,27,6,21,104,18,16,48,49,11,35,0,3905458366
5819,59,27,71,14,74,108,23,30,18,47,0,3905458369
5820,6,85,35,26,94,59,31,14,44,11,1,3905458370
5821,48,11,2,5,98,113,26,14,41,1,0,3905458375
5822,12,50,67,7,11,34,22,16,104,110,1,3905458376
5823,101,2,32,9,14,8,22,35,44,99,1,3905458377
5824,108,25,72,104,20,57,43,41,14,9,1,3905458379
5825,104,9,23,72,40,21,94,51,106,96,0,3905458380
5826,5,74,106,101,104,81,87,51,114,71,1,3905458382
5827,86,9,19,62,80,74,101,48,45,71,0,3905458383
5828,23,95,11,20,108,37,14,41,35,42,1,3905458385
5829,74,23,63,30,84,19,68,7,22,67,0,3905458386
5830,77,31,88,36,63,8,34,60,69,11,1,3905458420
5831,74,4,18,35,54,11,62,2,81,99,1,3905458423
5832,23,67,99,30,98,35,76,41,21,14,1,3905458425
5833,58,47,27,54,104,12,60,84,48,35,0,3905458428
5834,86,41,30,39,23,32,88,35,89,26,1,3905458429
5835,28,35,21,104,4,69,34,93,14,2,0,3905458430
5836,75,15,23,32,35,41,63,44,101,95,1,3905458431
5837,78,75,23,93,87,47,50,110,35,98,0,3905458433
5838,12,99,23,21,101,5,72,109,54,2,0,3905458434
5839,74,84,48,51,104,30,99,59,23,108,0,3905458435
5840,11,8,113,7,9,74,99,63,32,54,1,3905458437
5841,2,93,75,62,25,95,21,119,11,96,1,3905458438
5842,2,8,27,14,74,114,107,88,21,84,1,3905458439
5843,60,96,27,21,15,4,47,57,14,20,0,3905458440
5844,93,26,70,11,49,12,5,21,91,18,1,3905458442
5845,26,54,18,41,42,74,94,86,71,102,1,3905458445
5846,99,106,104,105,18,98,8,42,11,6,1,3905458452
5847,101,5,104,1,74,63,110,20,49,8,0,3905458464
5848,93,71,48,20,9,8,26,7,49,32,0,3905458466
5849,7,8,14,74,48,10,88,31,35,28,0,3905458469
5850,21,17,62,1,86,87,108,47,68,93,1,3905458471
5851,20,6,11,23,87,18,94,5,58,34,0,3905458472
5852,60,22,20,7,11,99,43,93,57,26,0,3905458473
5853,8,60,49,16,94,95,75,31,83,98,1,3905458474
5854,25,76,44,22,70,40,39,35,95,52,0,3905458477
5855,91,90,2,106,59,26,16,102,23,54,0,3905458478
5856,50,21,7,18,106,105,110,12,44,22,0,3905458480
5857,75,4,41,28,22,20,47,48,106,30,1,3905458490
5858,87,29,23,42,6,120,67,106,20,26,0,3905458506
5859,21,1,98,75,42,63,30,18,60,16,1,3905458507
5860,91,4,104,7,47,97,44,106,6,31,1,3905458510
5861,49,14,91,93,2,27,11,9,84,67,1,3905458511
5862,101,9,2,93,42,71,75,68,46,8,1,3905458515
5863,26,22,68,54,71,64,20,74,12,40,0,3905458547
5864,31,22,41,32,96,64,54,74,93,62,1,3905458550
5865,34,41,35,84,98,22,6,7,5,63,1,3905458551
5866,22,30,11,2,14,6,120,82,110,93,1,3905458582
5867,1,113,97,86,3,90,22,44,2,18,1,3905458583
5868,44,47,93,22,6,104,30,2,35,32,1,3905458585
5869,22,90,41,78,35,93,46,9,26,14,0,3905458587
5870,14,35,19,99,94,5,102,11,20,104,1,3905458589
5871,1,76,119,20,98,114,7,94,31,104,0,3905458590
5872,34,14,9,4,7,110,32,39,8,48,0,3905458591
5873,84,6,14,93,34,95,44,39,4,71,0,3905458592
5874,93,82,12,35,62,104,8,90,96,44,0,3905458594
5875,104,44,41,101,62,97,2,8,1,31,1,3905458605
5876,35,67,31,3,2,22,53,93,21,87,1,3905458606
5877,2,43,93,20,70,35,49,41,67,26,1,3905458612
5878,51,79,74,31,94,103,44,104,33,56,1,3905458613
5879,42,76,41,50,32,35,25,69,30,2,1,3905458615
5880,41,44,14,28,22,69,119,8,74,112,1,3905458617
5881,9,81,27,114,17,34,90,94,25,69,0,3905458620
5882,96,35,62,26,88,119,22,86,6,59,0,3905458622
5883,7,69,44,28,22,17,14,42,67,9,0,3905458623
5884,86,106,56,47,114,14,21,32,26,1,0,3905458625
5885,7,35,112,14,33,106,86,29,26,59,0,3905458626
5886,41,53,14,101,39,23,114,2,92,30,0,3905458627
5887,71,11,8,49,36,81,99,79,27,60,0,3905458628
5888,41,32,63,35,28,21,75,110,44,7,1,3905458652
5889,42,88,75,36,74,56,21,95,90,54,0,3905458656
5890,36,84,21,48,14,81,90,114,17,5,0,3905458657
5891,21,22,8,31,5,101,75,48,88,12,1,3905458659
5892,99,26,12,90,17,8,35,42,14,31,1,3905458661
5893,17,97,114,100,49,43,18,104,92,22,1,3905458663
5894,28,6,56,21,35,12,32,48,44,22,0,3905458665
5895,63,18,35,56,16,104,74,93,40,22,0,3905458666
5896,105,48,23,8,39,32,28,104,22,25,1,3905458672
5897,5,44,95,56,63,32,36,14,26,2,0,3905458678
5898,32,5,19,74,14,44,41,11,100,95,0,3905458683
5899,26,11,8,32,7,48,75,16,2,34,0,3905458701
5900,94,67,23,86,22,113,105,14,33,11,1,3905458704
5901,27,106,88,14,95,101,22,42,23,77,1,3905458705
5902,32,99,114,16,35,14,28,46,20,54,0,3905458708
5903,99,17,14,87,1,7,47,93,22,79,0,3905458709
5904,8,17,80,97,63,35,41,33,48,26,1,3905458715
5905,12,60,87,1,39,93,100,71,46,51,1,3905458732
5906,88,31,22,44,48,21,68,96,5,41,1,3905458735
5907,33,32,31,41,43,57,11,104,35,14,0,3905458738
5908,10,11,32,119,22,93,64,76,101,97,1,3905458739
5909,43,98,12,35,3,14,74,22,28,41,1,3905458740
5910,74,99,4,7,114,63,75,65,35,49,1,3905458745
5911,14,99,84,113,22,106,102,32,101,93,1,3905458748
5912,59,22,17,86,107,34,4,108,27,15,1,3905458749
5913,96,46,60,26,15,40,74,93,87,78,0,3905458751
5914,7,44,6,47,49,62,35,34,2,42,0,3905458776
5915,34,20,44,54,75,66,74,103,120,70,1,3905458777
5916,64,88,41,12,34,50,15,23,8,60,0,3905458778
5917,22,30,41,94,47,5,99,46,44,4,0,3905458786
5918,12,106,64,27,120,7,98,25,67,22,0,3905458789
5919,81,88,32,9,34,42,13,48,7,80,1,3905458790
5920,21,16,96,56,35,27,41,23,32,45,0,3905458791
5921,42,35,26,70,62,63,47,93,103,21,1,3905458806
5922,22,74,14,40,31,67,97,47,37,26,1,3905458816
5923,44,101,11,92,57,9,106,111,112,1,1,3905458825
5924,23,9,35,44,51,2,53,74,26,14,1,3905458826
5925,114,108,35,4,68,84,67,59,97,48,0,3905458827
5926,25,32,84,87,2,1,102,85,43,35,0,3905458830
5927,32,54,72,16,35,53,86,22,1,6,1,3905458846
5928,7,27,78,11,54,108,20,68,10,40,0,3905458848
5929,26,104,4,74,7,36,88,12,46,14,0,3905458850
5930,41,120,30,90,17,21,111,91,11,44,0,3905458852
5931,4,63,21,44,104,11,22,97,18,93,1,3905458855
5932,7,98,32,89,11,5,14,35,34,42,0,3905458857
5933,21,27,22,44,70,96,17,62,10,5,0,3905458861
5934,67,87,54,74,41,34,8,27,14,81,0,3905458864
5935,65,56,59,47,70,44,29,7,104,99,1,3905458865
5936,101,36,14,8,64,68,107,47,49,113,1,3905458881
5937,44,42,106,11,68,2,48,22,6,34,0,3905458883
5938,81,95,86,100,11,90,108,44,10,23,1,3905458884
5939,11,5,105,92,10,9,109,7,97,34,1,3905458885
5940,14,4,17,64,21,105,34,93,104,53,1,3905458886
5941,104,86,56,42,1,41,44,27,14,26,0,3905458887
5942,68,14,99,97,93,74,59,70,35,31,1,3905458888
5943,91,2,11,7,93,32,51,22,109,14,0,3905458891
5944,14,25,48,75,2,21,55,51,22,41,1,3905458898
5945,74,49,48,62,14,35,95,60,86,11,1,3905458922
5946,74,23,41,88,39,106,76,8,14,26,0,3905458923
5947,106,88,5,64,42,35,100,78,84,1,1,3905458928
5948,51,30,43,18,69,94,27,41,23,25,1,3905458930
5949,89,26,54,99,25,67,102,101,55,8,0,3905458932
5950,33,35,47,7,48,74,84,104,93,28,1,3905458933
5951,52,119,7,98,77,35,4,22,75,120,0,3905458938
5952,34,41,31,108,64,13,1,100,120,42,1,3905458940
5953,72,5,95,97,74,11,104,105,86,8,1,3905458942
5954,34,74,93,37,62,32,8,101,109,106,1,3905458943
5955,32,88,93,35,108,48,14,40,71,12,1,3905458958
5956,32,15,104,23,119,8,30,101,20,85,0,3905458960
5957,56,44,104,36,47,92,8,41,14,71,0,3905458961
5958,23,63,44,9,42,32,18,56,4,26,0,3905458962
5959,106,2,71,93,22,7,44,43,113,104,1,3905458973
5960,44,84,39,17,32,93,60,64,23,99,0,3905458976
5961,27,68,53,94,9,15,100,105,8,25,1,3905458981
5962,72,56,23,16,114,26,8,14,10,96,0,3905458982
5963,48,103,34,83,64,44,22,114,40,51,1,3905458984
5964,42,105,11,102,16,12,60,35,110,40,0,3905459003
5965,74,60,112,1,64,7,93,5,110,11,1,3905459008
5966,83,62,9,84,41,33,50,59,35,64,1,3905459010
5967,22,63,68,114,83,5,27,34,18,41,1,3905459012
5968,5,76,56,67,29,110,69,22,89,1,1,3905459015
5969,74,54,44,14,28,2,75,76,95,62,1,3905459016
5970,7,55,93,14,36,88,8,21,32,101,0,3905459017
5971,114,7,86,48,106,26,14,85,56,11,0,3905459018
5972,23,27,88,67,16,32,21,18,69,5,1,3905459021
5973,98,11,86,95,84,83,48,36,69,23,0,3905459023
5974,14,99,72,54,25,48,95,104,40,43,0,3905459040
5975,88,63,95,87,71,18,35,26,78,8,1,3905459048
5976,64,19,7,41,14,34,28,30,2,87,1,3905459049
5977,57,42,22,19,26,11,2,1,64,50,0,3905459052
5978,20,74,104,99,86,34,27,95,14,44,0,3905459053
5979,81,48,106,41,35,34,44,14,67,58,0,3905459056
5980,48,11,104,74,14,8,101,32,57,109,0,3905459059
5981,21,26,74,37,41,87,114,35,10,103,0,3905459061
5982,93,11,86,62,48,41,105,120,43,16,1,3905459062
5983,36,5,49,31,70,9,6,20,99,80,1,3905459063
5984,15,17,48,40,86,27,74,63,42,59,0,3905459064
5985,101,108,120,7,35,44,26,41,74,73,0,3905459088
5986,56,69,5,104,63,74,10,22,119,99,1,3905459091
5987,93,26,7,2,101,5,98,54,34,14,1,3905459092
5988,101,31,8,99,34,11,54,84,44,64,1,3905459093
5989,76,77,30,71,93,104,18,57,41,35,1,3905459094
5990,93,94,35,97,104,27,98,32,44,100,0,3905459095
5991,88,22,47,8,23,26,79,11,56,5,0,3905459097
5992,120,105,5,54,21,108,81,101,83,23,0,3905459098
5993,114,100,99,4,5,23,63,81,9,25,0,3905459102
5994,2,93,32,25,7,70,41,11,101,27,1,3905459107
5995,83,72,98,32,11,69,21,26,28,63,0,3905459126
5996,2,101,69,22,99,44,7,35,93,1,1,3905459127
5997,78,49,71,81,72,4,6,44,114,99,1,3905459129
5998,5,95,99,6,1,23,68,94,106,14,0,3905459132
5999,23,16,26,63,9,112,35,114,22,88,0,3905459133
6000,23,54,104,26,22,8,28,101,69,17,0,3905459134
6001,108,49,26,68,41,119,75,39,71,72,1,3905459135
6002,75,113,22,2,14,23,35,7,94,93,0,3905459136
6003,33,38,26,39,93,17,100,6,35,54,1,3905459137
6004,12,88,42,112,22,75,10,14,38,47,0,3905459139
6005,15,110,119,81,51,75,44,9,23,63,0,3905459140
6006,49,13,84,1,33,47,4,14,9,23,0,3905459141
6007,100,22,50,41,69,74,23,8,26,29,0,3905459142
6008,35,72,101,15,102,44,17,78,8,109,0,3905459154
6009,27,93,44,54,5,7,8,11,23,9,0,3905459155
6010,4,45,30,106,37,74,10,87,14,72,0,3905459156
6011,37,89,11,41,120,25,53,20,5,48,1,3905459157
